,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,p,z
15,1.2358731615851961,1.2665414573128015,1.5062300100470587,1.2335949853664245,1.2248140720510472,1.5065364903361083,1.23200239464618,1.558115530132995,1.2248140720510472,1.5521286676205508,0.04202325766218379,0.332822508753667
16,1.5057829775293976,1.2701938175602634,1.498919270489676,1.4990875845614993,1.5544033371587764,1.5053090677762282,1.2663155835062843,1.2256249746500192,1.5063538395071985,1.5090219695256788,0.044445265003786594,0.32070226050161615
17,1.2669002484864496,1.2281597237523483,1.5496499318540882,1.273097470448758,1.495610068139944,1.537817166789996,1.5410926579005322,1.2645397707940282,1.2635497144010646,1.2256094304829575,0.018954999833658046,0.31591581481337677
18,1.5000903505087138,1.2720795842878836,1.2643132337880527,1.2652869114457126,1.2333178649884646,1.501936757950554,1.2259790912315522,1.5048475142056787,1.5506182508358288,1.4979281673131544,0.11238258435221932,0.3056550303437933
19,1.2296461384430024,1.2209533432161366,1.2651181601626402,1.5408165639176563,1.2582384627943024,1.5404931586123707,1.5358109171410539,1.2565725685699531,1.5045561261941076,1.4943265824859249,0.07279739940983203,0.2910214526398911
20,1.257375006124935,1.212381940089974,1.2177198967645517,1.262872574192832,1.5388686852111781,1.5366271163195226,1.2565725685699531,1.2588113529371545,1.5336082528248691,1.2189062253412906,0.056976572394997135,0.27720058281222465
21,1.4838682765930544,1.5295967896807736,1.2139886483068991,1.256282723184933,1.212737755769942,1.4760998719686889,1.2069819476394898,1.2111682532678691,1.2245345275307684,1.2588113529371545,0.057815069584041465,0.271627484694197
22,1.5243564564135186,1.491007008316519,1.2476060546143346,1.5388686852111781,1.5409100950206591,1.256034465086081,1.4785289102829606,1.5232334400096277,1.2224110463227398,1.25056030446078,0.07047081292778627,0.24704631769790628
23,1.2513126031498303,1.5275386519141854,1.2062437082428534,1.5243199726206162,1.2134807289285918,1.5234843475794673,1.4836422573549313,1.5291920919508772,1.215872012661799,1.480836638921984,0.055096402989245195,0.24678249520775075
24,1.2116309524320295,1.215872012661799,1.4660642156428887,1.2142182291528758,1.2117480954131947,1.5234843475794673,1.4739779745059938,1.520750397699776,1.2050787261143456,1.529512906357862,0.1267826615018786,0.2483754215368918
25,1.2104003194770758,1.199538955271466,1.5133352992797438,1.2059819791412676,1.2057544019400441,1.2450570102582659,1.4737469352311567,1.2438300234667883,1.2000947770500672,1.4656231751468451,0.1362957788529462,0.23106112799871112
26,1.201173438487295,1.473090777332198,1.23786254722339,1.2378940759606207,1.194243004143257,1.2112516027115074,1.245351517669611,1.195287338771868,1.5174026505995846,1.2365170154781724,0.010260728543040755,0.2163206328260945
27,1.1994361902127728,1.4683971285578132,1.200955343133835,1.4661031675540137,1.4659599249474087,1.238827961938695,1.5082494644986473,1.2442503253907258,1.1994486210984319,1.512583159770277,0.025162390019766903,0.20193316363601985
28,1.2403427372175684,1.4706651706952298,1.463087005213888,1.2334213172914192,1.237964540574328,1.1970711860840904,1.1991275968600013,1.1952269764378154,1.2412399924493773,1.5112096375614887,0.05578478303431164,0.1823130822075473
29,1.1980832622313902,1.2303258477241705,1.5119711265297453,1.236751033455408,1.235022728878656,1.1885797663766666,1.2030603885193196,1.2296353234922255,1.23786254722339,1.4674041717705268,0.05204557905187235,0.18591088242008225
30,1.5147710766482316,1.4545443089066925,1.229879487875949,1.4666183643833894,1.1886139929692552,1.1881979234375215,1.187909708083115,1.1954583682420608,1.4456045012417225,1.1903433461540214,0.03649330190080646,0.1905380734826848
31,1.4617550534279247,1.4536957047503194,1.4441144026439126,1.1830690858127053,1.1959446785561376,1.4452646054047906,1.2327805409627068,1.4551359510000583,1.182767319197773,1.189159566737106,0.02608833951196811,0.19637023328400757
32,1.1837641547282343,1.231459697103102,1.4468894194651192,1.493684480240856,1.446727473064059,1.2286313526998807,1.1881340139572516,1.2259020599874053,1.2239597613203694,1.229127712896462,-0.045100272703795366,0.1942562287606303
33,1.4941063829802277,1.4976260840176359,1.2205343401312283,1.2308870893382085,1.4477405612372023,1.4519155793888703,1.2249669850755074,1.4513893338974837,1.4452041953711139,1.4948763176744888,0.09709462123646527,0.20009879535765976
34,1.1850641885167896,1.4508199341045787,1.184994824824321,1.222383591418952,1.4565398637747804,1.4950623270827137,1.4912318908418847,1.5023189078801846,1.5021226630525015,1.4922121241634871,-0.0020873625995970133,0.19569124094149123
35,1.2233056291204012,1.4938290291389793,1.1876836464420255,1.4442295302665769,1.4541899402952283,1.227895029941391,1.1901471421840384,1.4974411435475563,1.1826322643667948,1.1831619752457323,0.06998095046375333,0.20216261002929575
36,1.22308149813761,1.501773680323733,1.4552548833913503,1.4538741203598908,1.4953562811198577,1.5035088846897302,1.1907649296484095,1.2234687417795422,1.1901468161534259,1.4956953131662398,0.057016994107022226,0.2077820945479081
37,1.4948773866126341,1.1831507805727541,1.2235580201388419,1.2296257028357531,1.1919283374917453,1.4550151864343914,1.4493645496329168,1.5037864586447154,1.5040308698484435,1.4578722152153458,0.03970663177322495,0.21321821028605012
38,1.5070386008183445,1.1932133497387785,1.2237931494512564,1.186674135942358,1.184144028282321,1.4954598023919177,1.1905667697995963,1.4535099280014714,1.2259910575898447,1.2329213179461584,-0.06781771521331216,0.2055586268238717
39,1.1946896876982191,1.2339212404838613,1.1870645925836232,1.1854229406325152,1.4957471826626465,1.4492004886574434,1.49773386526565,1.231776268745812,1.4954899926485248,1.4953506843972182,0.04521489670110858,0.18066730736365041
40,1.1931992365761706,1.1855477674953387,1.4494529476328808,1.2187378208731638,1.5073256481583726,1.4979837553376352,1.2313269310874868,1.457125348752336,1.226052555470504,1.1848634367424116,0.08613648064024462,0.18618415400110253
41,1.4928992333155209,1.186672267456572,1.2333057921871848,1.2268274409504025,1.1867416681381904,1.2269636147100857,1.4972360621142107,1.2312952292202768,1.4491676352440481,1.1932505157966717,0.10279766680336874,0.19467040912028125
42,1.1883746510283195,1.2285305619993867,1.234591246740548,1.4420870318188808,1.448868636094519,1.4992712034425546,1.1946896876982191,1.2300204461675766,1.1827859226584465,1.4435956115046165,0.006619670923442702,0.18889969498773407
43,1.452509056614494,1.4553558998979905,1.1903037094676783,1.2274900186469035,1.1829923545499152,1.22910873361465,1.5000329114248439,1.2206541096608328,1.4438135286868672,1.44238603096841,0.08906819730303112,0.19149305341089654
44,1.1818582713174015,1.4501641706638866,1.4449035065415958,1.4461301328314875,1.2272382254984167,1.2275872707240105,1.1901137815781515,1.2194232024635914,1.2223006079900671,1.1821937780794873,0.070838317425585,0.16623989413104964
45,1.2230088910482917,1.4539813001268365,1.1830400280830913,1.1881761003062878,1.453876748363061,1.1876119738297497,1.4380142274150143,1.2216045222000587,1.445389887246565,1.4452421604733108,-0.03260597880664561,0.16680139052182824
46,1.2234022486471685,1.4451758742146423,1.177559378280939,1.4532358697908199,1.1824617678928988,1.1896643893871832,1.4858984474451808,1.18170834129921,1.4858276891810522,1.222489673231156,0.0170440577727839,0.17442418147880553
47,1.4407904733149832,1.4922065145066858,1.4926806318226684,1.4437866802665886,1.4926806318226684,1.176047419272643,1.446279295275479,1.4861066816732993,1.4463465906642385,1.2213496230226868,0.037249477516765814,0.165594708491324
48,1.2212337414956411,1.4971827313705568,1.1762549425462787,1.1827279883413693,1.1842171167318536,1.4455564301950068,1.216867436597387,1.1834448883245887,1.2145061601940428,1.485978646965733,-0.031502167813767426,0.15624797087422987
49,1.4386671510684252,1.4928068305994637,1.1803356948270567,1.215802665156421,1.483248656820835,1.4436166005193403,1.1752562756743368,1.1780908147326197,1.1738922642887282,1.1729308328393546,-0.12945877243236215,0.15115680701719725
50,1.1772167703369993,1.4338405468681679,1.2146338082970158,1.2178517575061243,1.1792760926159078,1.2213592064130196,1.4463018665212326,1.2205229679609093,1.2230727729517687,1.215579858237413,0.03904413107710611,0.13482651825777575
51,1.2087727335901735,1.4958955582432245,1.4336124575915117,1.4356673917818252,1.4958955582432245,1.2135670828534104,1.4448058936012436,1.1783062985540518,1.1815345268772621,1.2158953540226258,0.06436466407790645,0.13995308071043042
52,1.4924560820913018,1.4854669061717447,1.2224392645043736,1.2138465883534448,1.1687450773598944,1.1796011947822682,1.4276812405696502,1.1697740018384282,1.2148932286875216,1.4828253794684776,-0.04298596590188597,0.13536559270089643
53,1.4342586980468355,1.4352508309416978,1.2134667047092167,1.4752701413819078,1.4839578233264779,1.2155554592167395,1.1783062985540518,1.1712526045569205,1.4346269520924257,1.214268050000204,0.02838011212177466,0.1255200412999097
54,1.4772863444663635,1.2156761992225524,1.4836672101866841,1.4754177125001235,1.4825640565676865,1.482621870228975,1.214268050000204,1.2081553444425692,1.1722815290354542,1.2167035089841374,0.09176070858223978,0.11894767580668289
55,1.4350436720221498,1.4379573215234946,1.1684689171599076,1.1743373392998622,1.2116685861223968,1.4813297646977222,1.1742961344068437,1.4756587507031522,1.1766814221392272,1.1697068727610611,-0.051232428980097076,0.10918327928312417
56,1.4223805888068353,1.4769855078639846,1.16935367641769,1.434214545315309,1.4308306839868443,1.4244180619812883,1.2140241026189502,1.4850628373539876,1.4853609952644087,1.4745903079867766,-0.03763138898895717,0.08948623200139463
57,1.4227508911235178,1.1639415678364713,1.2092232263864542,1.4222457634317787,1.4826973094573255,1.4684501678786117,1.1687134336697582,1.2045326292164615,1.2092232263864542,1.4711058670024615,-0.1348831314318177,0.08273206048393451
58,1.4139935354293818,1.420781258700669,1.194031188805611,1.2050125903576339,1.167687193553907,1.4729273208335951,1.43310396138301,1.4306750424412362,1.4772200536249642,1.208634589329516,-0.03347438149149015,0.0791039478286943
59,1.2102133995164808,1.4635442499851363,1.2024996559952825,1.1927038905628222,1.4745435652091246,1.2039638428945436,1.2019240930034905,1.2007558283720325,1.4772200536249642,1.1544474656856163,0.018946752608839216,0.0914980981892264
60,1.466628714047478,1.1567421226325243,1.1610778688219645,1.1544110711454072,1.1580365080253303,1.4701598560493971,1.4118933177440292,1.4180990737322197,1.1959998068082889,1.1606228506242182,-0.01787486710447382,0.08740577713862858
61,1.4565768207594663,1.1953133533880413,1.4695498079721387,1.1632663080968721,1.1952421928307033,1.1593192407298751,1.1617494345024906,1.1932161984918264,1.45961527480678,1.202023849714067,-0.045846190493180464,0.08214508283764305
62,1.412734896006886,1.45757292003187,1.1539379140156927,1.42119892451527,1.4198013413694626,1.1944351524593648,1.4167857122984298,1.4198013413694626,1.1948461653491176,1.4632673742815663,0.03331736007435984,0.07435060100776716
63,1.4650238254220471,1.1923253273889562,1.1563058633686987,1.466130702578213,1.466376072553105,1.4210842903816887,1.4660045523638945,1.1922495127006052,1.1914977270302487,1.4148043455196826,-0.028833831128699514,0.0808792541188983
64,1.19125739737262,1.4677656447391376,1.1623660138478105,1.4663337397397305,1.1520968456765213,1.158689792310028,1.2007236570376956,1.1595034239326028,1.1931615896691397,1.1985143611549898,-0.0008975631006091188,0.09904932967665704
65,1.41626631694723,1.1528541325141055,1.4105158062755858,1.4710151871233308,1.4078037214205068,1.4095963982775548,1.15874154351195,1.1591089241267964,1.1928228781378332,1.153590482932466,0.03893661871990128,0.11345233054510423
66,1.200275973061295,1.197925587170823,1.4694936145870638,1.160094169834105,1.1517748706371547,1.1577533024982787,1.4550536466926773,1.4653979846354066,1.1993009698278556,1.1914977270302487,0.07646029125740246,0.10409982180749709
67,1.4161020364555486,1.1963382451013533,1.1998500496713733,1.1599044051792557,1.1975498953303498,1.4095963982775548,1.4748813841565094,1.199437462193527,1.4074536638701958,1.4160864346786124,0.03303462925799429,0.11302400294561278
68,1.203389101690297,1.41626631694723,1.1996573138124162,1.4151549208458116,1.2067547767751379,1.2067489726142613,1.1527826594133708,1.4095175187469038,1.4751552600610778,1.4746958076683108,0.09532101603193105,0.10594776556527352
69,1.462302036346613,1.470965760335552,1.4609167280093518,1.1628433283105672,1.4225265157266187,1.4246414773548746,1.1574299955541365,1.1996805464323608,1.4626741315170289,1.4251482631060763,-0.01130977611841348,0.11908982319455544
70,1.4763130531716226,1.4643076847368077,1.4662478279929534,1.201029238894004,1.4170835902401806,1.1677138524450388,1.1667792021526617,1.4191998451527132,1.2000844360023242,1.159065411424806,-0.0038753038324076724,0.12089149880277972
71,1.1637092728591054,1.2015602354571473,1.2039068921267542,1.1670715287786624,1.2043729067578604,1.4240059127487263,1.4651073713307297,1.4270884063622218,1.4699633885651373,1.467356163281713,-0.054009604885973825,0.11687530971685957
72,1.1997911947486037,1.4664114602482936,1.208722777464575,1.4772512579931687,1.4698030258206862,1.200387014485625,1.2076567340977913,1.169514477341421,1.4654160200255673,1.1654642700865454,-0.036773679864292495,0.11858858531155499
73,1.4743320777528521,1.2075107887179644,1.4685736211142912,1.158862542078941,1.4776769181344054,1.200387014485625,1.2078889693689998,1.2097810469312396,1.4219366639759214,1.1618101551111508,-0.029526757369873806,0.11584143481720939
74,1.2026973179169307,1.4781464400256796,1.4680799394655553,1.2078234891726234,1.1691394451168997,1.4215783843323084,1.201636135378277,1.16950123616386,1.421467142084647,1.2079917517588192,-0.026150649299119404,0.11800082614371538
75,1.4282561424244025,1.4282561424244025,1.1695391151943861,1.4287257936578226,1.2083786678780284,1.2013447114136293,1.4302849014422068,1.4272146025087937,1.2015309046958693,1.1695391151943861,-0.023559539387779813,0.10301674112324792
76,1.1615327954610142,1.476537161254924,1.1684414231994193,1.1691394451168997,1.4782172756763416,1.1683323767172942,1.1634067341363137,1.4689748399507228,1.4282451491677162,1.4718484269074155,-0.08963364796532419,0.11283852483781372
77,1.1695301737867865,1.1621132834506522,1.4656775487158133,1.426638016540698,1.4272738047459865,1.20602149320914,1.419648439505973,1.1684069436423987,1.2081031002186364,1.1632749498975856,0.1297068093417739,0.11280766392746097
78,1.1603751380791865,1.2093922649629485,1.429425767961628,1.4756612443371209,1.4278417483868056,1.4695262682326033,1.2023396740084937,1.4280023935833674,1.4279026867483298,1.4191092605684428,0.09456037369251817,0.10237938209987289
79,1.2013282752577346,1.4217010002181305,1.4751893797798739,1.2013198103583091,1.4654202807590864,1.4653192096683612,1.4696339195872672,1.1684069436423987,1.477720602864339,1.2012700950077546,0.005646104569575107,0.10704013074044968
80,1.4201318884207093,1.4752996223195678,1.1593218457569112,1.2060654180499653,1.471944032578709,1.4263674192663804,1.471944032578709,1.4201403482211796,1.206465239763822,1.4655969793396488,0.05751730442486418,0.10301784981051533
81,1.4752996223195678,1.2064860275914961,1.2001849462073966,1.201292651087193,1.1606379224228658,1.206705132891832,1.475291162519097,1.1596059079524816,1.2041256591174925,1.4668008781473303,0.0804584400381095,0.10488648270493735
82,1.1988842426902415,1.474628707642487,1.425515420214535,1.1608151340610624,1.4719443366602227,1.4679574067475945,1.205279410749298,1.4244885728881826,1.4239350056063054,1.4640247647741667,0.030721929559728734,0.09521833805607799
83,1.1648908458886797,1.1978374033826225,1.4734377410294537,1.4228095387261237,1.2034254160281301,1.4179600057063095,1.4244430830506118,1.4159337577145612,1.417036839754107,1.1982029856320435,0.013352131178941932,0.09296513412798695
84,1.1659402535284236,1.4701866726396582,1.4723967436636052,1.4729928391294738,1.1622865587969624,1.1589105648947122,1.462715292977298,1.1574733517904157,1.4137587472076847,1.4659579786686159,0.020454219313501977,0.09220921456754597
85,1.2060521035935843,1.203425374481756,1.412877431056542,1.1636460004674443,1.2051759592877513,1.1662867887101678,1.4697912254378458,1.1970808465729188,1.195725285816847,1.4213241376375276,0.04545806708849125,0.10200980359865608
86,1.4222340005713208,1.4726450818819221,1.4599809150471683,1.4599809150471683,1.4603409472278535,1.1560361339447962,1.4220265675612176,1.464578410965817,1.4142675129352038,1.4140880177353448,-0.02398283146426417,0.09960894324832577
87,1.4687947077544676,1.1974838292294399,1.4231872556260468,1.1641368909003498,1.2027498477120935,1.2029537946649271,1.1961629916927716,1.469733915781954,1.47102831928177,1.4628026844552104,0.03379123756991151,0.11345191494396152
88,1.2024554716599412,1.204519029689212,1.418126492179111,1.200490659791192,1.462184422856824,1.2006188943562517,1.462011165707784,1.4275545605594135,1.4120124674840806,1.4695011125786948,0.07317651863956587,0.0996360986126668
89,1.20482459477563,1.1994682735217055,1.1636687760082112,1.2059256704624206,1.4143304702299815,1.4217282879496687,1.4239433602653504,1.163989671203371,1.157953555316908,1.4153000230146366,0.03119893397304148,0.10212199892523224
90,1.4642293043232362,1.1617251975285103,1.165039296597467,1.202770279906559,1.1600498782585849,1.206155412014224,1.4162224337496374,1.4234242180194279,1.2005896653696366,1.1980057944462843,-0.006268814858860888,0.09779544924864582
91,1.427080820278087,1.1991741875478212,1.423957067563958,1.157258099410345,1.4722206986755688,1.4236899669327887,1.2073916075133235,1.1969264391020835,1.4652311706015018,1.2027763747287854,-0.03006764941319546,0.08122801835566242
92,1.4747304665312944,1.4150709172264933,1.4639310935713414,1.4092429854496085,1.1935200940381436,1.4745624070320222,1.4645670270602433,1.2026663500631225,1.4180834092283758,1.4232974307615405,-0.009696368117088575,0.07542012828987706
93,1.4101360871164745,1.1652529833484857,1.4165310610042972,1.4223641012138482,1.159806320979495,1.1600171137312592,1.4155351240647034,1.4620924178679402,1.470436946422315,1.1641709712914237,0.024313146811876622,0.0736046311379445
94,1.1595810142255807,1.4162233411048792,1.465778646787991,1.4232747962408345,1.1912324666455796,1.1635736166881354,1.4653631768018547,1.463600725971503,1.461893316245791,1.4710969140677506,-0.09494804532169948,0.07059694368362669
95,1.4654648648397337,1.1583202678106126,1.4170529487347718,1.1521690896824794,1.1533971789956372,1.1911470646279039,1.4704590821523136,1.196257432801042,1.196301073881578,1.192323698904441,-0.06052244270712336,0.05572669059339958
96,1.4081579821482904,1.464140255620813,1.4148763060557243,1.4089103078963818,1.4066282852061336,1.1989061354520953,1.198275514608162,1.4076143722492043,1.449332041869737,1.4571671261568069,0.029884801596047728,0.05772933610517915
97,1.458875449847343,1.4643345073733987,1.4104840225638278,1.4583586209032595,1.4130636594806618,1.1911470646279039,1.4641123189307683,1.1528005372628074,1.4557516909446706,1.1540579938057933,0.0207040235378902,0.06595993542931264
98,1.1957803609175284,1.4626971569389589,1.4552194587907412,1.1965449648694917,1.186615794976226,1.193138846031755,1.1974280701267037,1.153250770148298,1.4504221366262051,1.4602912749201522,0.0172376975349675,0.0700541806168681
99,1.1898362810141543,1.40897843443232,1.1955859732649545,1.1925243720856622,1.459867334996721,1.4492742903081075,1.4130636594806618,1.1563327276023811,1.1911438774946341,1.460417619634543,-0.01450683160356965,0.07948661848553489
100,1.415719356596905,1.4608673511756771,1.1558315615664023,1.1943497003738173,1.450544744736831,1.1568352480718969,1.4040299843335093,1.4492861177663345,1.4500976629090228,1.4530797959883193,-0.09317956203086222,0.07040623854585176
101,1.1583480966524544,1.4612717451016113,1.460134421602701,1.4612717451016113,1.1584468555702379,1.188659449222075,1.4110343072016494,1.1858957263180938,1.413866205853402,1.1918851827043175,0.04923766705695318,0.07219492432365066
102,1.4065772706482704,1.1582453310257692,1.157915682484165,1.412451821568834,1.4621568434586263,1.4154874601804326,1.1498495117525984,1.411283752911496,1.188777153018143,1.1954761204901954,0.04343553007262926,0.07045581000715315
103,1.1573554298814317,1.1506849308520208,1.4646791463053639,1.4145960995770805,1.4529018023169538,1.4529018023169538,1.4613641470406598,1.4622535401060401,1.4621235311003513,1.149939766949698,0.017674557445551454,0.07989075988759244
104,1.1904366286530021,1.4070004098764326,1.4138446578578845,1.4069806538341147,1.1895831378383206,1.1582168913910116,1.1982729887616517,1.4072790898993237,1.1580064700911863,1.1584388842594757,-0.08114941719490547,0.07682267388629223
105,1.151958074317852,1.4131781359416373,1.4064164916967785,1.406482446532822,1.1901712813391372,1.4560546943049284,1.191501993145801,1.4623966948349982,1.1893821296028582,1.4087911872412329,-0.06419715731181456,0.07797977338887271
106,1.4090256016011489,1.4054445855631614,1.1986749387545783,1.1919033930832426,1.1905393504379986,1.4144094457736502,1.1515009520701043,1.1914710385707261,1.4643333962011018,1.456526597022439,-0.03240643478017219,0.09388301915799015
107,1.4090733908630855,1.1912110807328589,1.406971075354824,1.4528989310101432,1.415479545111242,1.1986373899844296,1.416551454056345,1.1898604505968196,1.4081831718595126,1.1973660265910882,-0.052644356347851994,0.08611457253576463
108,1.4672879684700288,1.1573711323722062,1.1542370761517966,1.1532453608297781,1.46484759563578,1.190495550278703,1.1917024595513719,1.1611526720934955,1.154914646253621,1.2005079408469344,0.02312348095036762,0.087959378217425
109,1.4122470808261416,1.200943835491793,1.1593636643399836,1.1611080280189714,1.2020832832644088,1.4590797929205637,1.1982517113186801,1.1611080280189714,1.159510527072336,1.199264580641029,-0.007700409153754027,0.09281979290087798
110,1.1912446763107434,1.2015785445269467,1.160039945620884,1.1593599431131516,1.457283423087038,1.1608369584666938,1.4176221116129644,1.4209094071965418,1.4102867612359729,1.1924951154994716,-0.02758517029907135,0.08933167236802454
111,1.1554748843122975,1.2000308120973053,1.1558774145893878,1.4607054310295193,1.154962348533829,1.410115080774045,1.1614118271526603,1.1933440471610117,1.4134321211484997,1.1608238946567921,0.014820045187655609,0.09013544839230464
112,1.411190980097671,1.1617635087210452,1.4184304397928418,1.4673544854992462,1.201131954645156,1.4192287921069193,1.4190501749034994,1.4182831295543243,1.4114900646460442,1.1613377870727184,-0.007515017346639872,0.09552785403206025
113,1.1997832568302262,1.2011221741653384,1.419859272248038,1.4602022831148782,1.2028668898366317,1.4137241709595587,1.2007432468987669,1.1935163229642805,1.1617446765344681,1.4686909227177085,-0.011864377051628601,0.09115142412168589
114,1.4595814382509995,1.4677356453200947,1.4204325915838563,1.4116903943558055,1.1951996053398966,1.4184556043736969,1.1560019682741665,1.4589627665555895,1.1625467103971023,1.4207353269852545,0.05722458439613961,0.09543320782318043
115,1.4689442047412227,1.4128912945573147,1.4687356115863484,1.460155694788411,1.1630937913474906,1.196389038744618,1.1559359919000924,1.4600117907287231,1.4691934646599638,1.194870988851827,0.019349929330667145,0.10544068879871406
116,1.2007432468987669,1.162109866067389,1.4703683963846248,1.1982887702241498,1.4645708199673193,1.1632474688234917,1.1949624946615196,1.4167174271051004,1.155829031813113,1.4676648137151902,0.06343793631718524,0.10658103431781916
117,1.4618560092480548,1.4603549267230365,1.4239520403808652,1.205143873625684,1.1582363308412722,1.2057600942927678,1.2041030375444122,1.2028978640325214,1.2022969187164556,1.2028456429010288,-0.015874780930680378,0.10142862632691216
118,1.2030286879510568,1.1620886191317858,1.20423386663962,1.1653949941570467,1.4636130887322185,1.1646538125918677,1.4248047447639884,1.4143080921709894,1.4171695353075797,1.45969303417147,-0.057026372956556895,0.11748957896224302
119,1.416852577633044,1.1960427606309871,1.1980431665049152,1.465981668827641,1.2057600942927678,1.420356379225231,1.4257847461584123,1.2032301544039834,1.4217469063398234,1.4655223014602416,-0.01614093214504891,0.10599515502570236
120,1.4658350170483192,1.4650551151668347,1.4682062264159677,1.428775194788489,1.2070395325754797,1.4282813218109371,1.468445862289371,1.414500386376471,1.4229112317686607,1.4724232068653695,-0.03741190236288307,0.1070576550248061
121,1.476244927822745,1.2032301544039834,1.1652966231215913,1.1684446148525327,1.20423386663962,1.2060409376308965,1.4251085250785747,1.4282813218109371,1.1978528130214046,1.2057600942927678,0.044687540455552135,0.10999307873917039
122,1.4661645932994982,1.428775194788489,1.1660823630445925,1.4643017771396345,1.4651399198793413,1.1662540123853473,1.418740824107543,1.1623643657020368,1.1660518529190156,1.2002477420146915,-0.020530827720195505,0.1106635610940765
123,1.426874590290207,1.4243696177381167,1.4269041355239052,1.1677636300985461,1.2059247872482528,1.4730261960674051,1.4740918959936686,1.4749856015574512,1.4729620769883682,1.4664181308779802,0.019707771370362833,0.10498656447856393
124,1.2000350380985827,1.2055711213630171,1.2056942862557465,1.4754478511202036,1.1664197047140183,1.4667752999273933,1.20688874683097,1.1992468751575558,1.2062296506781187,1.2046861020091733,0.007129613178745695,0.13103449499474928
125,1.4247299910633384,1.205683183705139,1.1669125417004493,1.4268912975742025,1.4327351952960752,1.4795181015849268,1.4676981828625297,1.1995703498445454,1.211751332418372,1.4264102625463533,0.010912078449561585,0.13041980229081568
126,1.418339733484321,1.4255676000267805,1.4321077970853984,1.1670629420833798,1.481178404526786,1.2077733249154146,1.4655315606262063,1.2006505589851526,1.205949872045672,1.473196140410257,-0.05222745611274707,0.11507889121730211
127,1.2104424615048257,1.4268891316238486,1.204739833235137,1.476658207362732,1.2059472189457683,1.472958529531532,1.1653767484555861,1.4807116620863405,1.2050754182502543,1.2106669993849901,0.12479020331708886,0.11484504273511317
